"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","HOUSING_PSA12",,,"PctVacantHUForRent_m",1,8,10,"Rental vacancy rate (%) MOE","PROFNUM",0,0,,0,0,0,48,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",4
"WORK","HOUSING_PSA12",,,"PctVacantHsgUnitsForRent",1,8,8,"Rental vacancy rate (%)","PROFNUM",0,0,,0,0,0,32,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",3
"WORK","HOUSING_PSA12",,,"Psa2012",2,3,2,"MPD Police Service Area (2012)","$PSA12A",0,0,,0,0,0,183,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_PSA12",,,"end_date",1,8,6,"End Date","DATE",9,0,,0,0,1,16,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_PSA12",,,"forecl_ssl_1Kpcl_sf_condo",1,8,17,"Foreclosure notice rate per 1,000","PROFNUM",0,0,,0,0,0,104,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",16
"WORK","HOUSING_PSA12",,,"forecl_ssl_sf_condo",1,8,18,"SF homes/condos receiving foreclosure notice","PROFNUM",0,0,,0,0,0,112,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",15
"WORK","HOUSING_PSA12",,,"indc",1,8,24,,,0,0,,0,0,1,160,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_PSA12",,,"mprice_sf",1,8,12,"Single-Family Homes, Median sales price","PROFNUM",0,0,,0,0,0,64,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","HOUSING_PSA12",,,"psa2012_nf",2,3,4,"Unformatted geography",,0,0,,0,0,0,186,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_PSA12",,,"sales_sf",1,8,13,"Single-Family Homes, Number of sales","PROFNUM",0,0,,0,0,0,72,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","HOUSING_PSA12",,,"start_date",1,8,5,"Start Date","DATE",9,0,,0,0,1,8,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_PSA12",,,"timeframe",2,15,1,"Year of Data",,0,0,,0,0,0,168,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_PSA12",,,"trustee_ssl_1Kpcl_sf_condo",1,8,19,"Trustee deed sale rate per 1,000","PROFNUM",0,0,,0,0,0,120,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",18
"WORK","HOUSING_PSA12",,,"trustee_ssl_sf_condo",1,8,20,"SF homes/condos receiving trustee deed sale notice","PROFNUM",0,0,,0,0,0,128,1568,"V9","20MAR18:19:56:11","20MAR18:19:56:11",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",17

