"timeframe","Anc2012","NumOccupiedHsgUnits","anc2012_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
"2012-16","ANC 3F",6825,"3F","01JAN2011","31DEC2015",".",6.6,41,4.6,3.0,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 3G",6006,"3G","01JAN2011","31DEC2015",".",3.5,68,3.5,2.6,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 4A",7305,"4A","01JAN2011","31DEC2015",".",4.3,47,2.3,2.1,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 4B",7628,"4B","01JAN2011","31DEC2015",".",4.0,66,2.8,2.6,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 4C",7873,"4C","01JAN2011","31DEC2015",".",3.6,54,2.3,2.8,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 4D",4999,"4D","01JAN2011","31DEC2015",".",4.0,58,3.5,3.5,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 5A",6593,"5A","01JAN2011","31DEC2015",".",6.2,46,2.6,2.6,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 5B",4118,"5B","01JAN2011","31DEC2015",".",2.2,75,3.7,3.7,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 5C",6484,"5C","01JAN2011","31DEC2015",".",4.6,51,2.7,2.5,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 5D",6742,"5D","01JAN2011","31DEC2015",".",9.0,27,2.8,2.7,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 5E",8872,"5E","01JAN2011","31DEC2015",".",6.4,45,2.3,2.7,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 6A",7709,"6A","01JAN2011","31DEC2015",".",10,53,3.3,2.5,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 6B",9496,"6B","01JAN2011","31DEC2015",".",5.9,53,2.6,2.1,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 6C",6556,"6C","01JAN2011","31DEC2015",".",6.7,37,2.9,2.6,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 6D",9583,"6D","01JAN2011","31DEC2015",".",3.9,35,2.0,2.7,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 6E",8140,"6E","01JAN2011","31DEC2015",".",2.8,21,1.6,2.2,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 7B",7047,"7B","01JAN2011","31DEC2015",".",10,40,3.8,3.1,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 7C",5446,"7C","01JAN2011","31DEC2015",".",8.7,43,3.6,3.6,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 7D",6370,"7D","01JAN2011","31DEC2015",".",4.8,36,2.2,2.7,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 7E",5584,"7E","01JAN2011","31DEC2015",".",9.9,45,3.4,3.0,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 7F",5392,"7F","01JAN2011","31DEC2015",".",4.4,19,2.4,3.3,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 8A",6585,"8A","01JAN2011","31DEC2015",".",9.1,29,2.5,2.6,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 8B",5594,"8B","01JAN2011","31DEC2015",".",5.0,15,1.9,2.8,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 8C",5664,"8C","01JAN2011","31DEC2015",".",6.1,18,2.1,2.7,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 8D",6285,"8D","01JAN2011","31DEC2015",".",6.3,15,2.4,2.1,"X","X","X","X","X","X","X","X","X","X","X","X",1
"2012-16","ANC 8E",5856,"8E","01JAN2011","31DEC2015",".",7.1,22,2.3,3.3,"X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 1A",8204,"1A","01JAN2000","31DEC2000",50,6.1,30,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 1B",7205,"1B","01JAN2000","31DEC2000",38,5.2,25,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 1C",9924,"1C","01JAN2000","31DEC2000",37,2.3,32,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 1D",5203,"1D","01JAN2000","31DEC2000",41,2.8,27,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 2A",6398,"2A","01JAN2000","31DEC2000",22,3.1,27,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 2B",12116,"2B","01JAN2000","31DEC2000",32,2.7,30,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 2C",1039,"2C","01JAN2000","31DEC2000",45,6.9,16,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 2D",1581,"2D","01JAN2000","31DEC2000",36,2.5,46,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 2E",5655,"2E","01JAN2000","31DEC2000",26,3.2,53,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 2F",7212,"2F","01JAN2000","31DEC2000",37,4.9,21,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 3B",5779,"3B","01JAN2000","31DEC2000",31,1.3,37,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 3C",10594,"3C","01JAN2000","31DEC2000",42,1.5,42,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 3D",8191,"3D","01JAN2000","31DEC2000",41,3.0,62,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 3E",3759,"3E","01JAN2000","31DEC2000",56,3.4,74,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 3F",6952,"3F","01JAN2000","31DEC2000",45,3.1,40,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 3G",5851,"3G","01JAN2000","31DEC2000",63,2.3,73,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 4A",6856,"4A","01JAN2000","31DEC2000",57,5.8,49,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 4B",7553,"4B","01JAN2000","31DEC2000",66,5.2,70,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 4C",6778,"4C","01JAN2000","31DEC2000",61,8.3,58,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 4D",4768,"4D","01JAN2000","31DEC2000",62,8.5,56,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 5A",5830,"5A","01JAN2000","31DEC2000",56,6.3,54,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 5B",3931,"5B","01JAN2000","31DEC2000",66,11,75,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 5C",5687,"5C","01JAN2000","31DEC2000",61,3.1,53,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 5D",5556,"5D","01JAN2000","31DEC2000",55,9.7,28,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 5E",7105,"5E","01JAN2000","31DEC2000",56,13,45,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 6A",7133,"6A","01JAN2000","31DEC2000",55,6.6,49,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 6B",9168,"6B","01JAN2000","31DEC2000",46,6.0,50,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 6C",5113,"6C","01JAN2000","31DEC2000",45,3.8,46,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 6D",7820,"6D","01JAN2000","31DEC2000",50,4.1,29,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 6E",4800,"6E","01JAN2000","31DEC2000",54,5.4,19,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 7B",6887,"7B","01JAN2000","31DEC2000",63,7.7,48,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 7C",5178,"7C","01JAN2000","31DEC2000",64,7.6,46,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 7D",5520,"7D","01JAN2000","31DEC2000",58,9.5,42,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 7E",5515,"7E","01JAN2000","31DEC2000",61,12,44,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 7F",4985,"7F","01JAN2000","31DEC2000",52,7.5,26,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 8A",5425,"8A","01JAN2000","31DEC2000",60,10,32,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 8B",5249,"8B","01JAN2000","31DEC2000",47,9.7,16,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 8C",4633,"8C","01JAN2000","31DEC2000",55,11,24,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 8D",6167,"8D","01JAN2000","31DEC2000",40,11,16,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
2000,"ANC 8E",5017,"8E","01JAN2000","31DEC2000",60,13,21,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 1A",8469,"1A","01JAN1990","31DEC1990",54,7.0,29,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 1B",7460,"1B","01JAN1990","31DEC1990",48,7.2,22,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 1C",9229,"1C","01JAN1990","31DEC1990",40,5.7,29,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 1D",4558,"1D","01JAN1990","31DEC1990",46,15,31,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 2A",6264,"2A","01JAN1990","31DEC1990",30,9.7,27,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 2B",11016,"2B","01JAN1990","31DEC1990",35,8.8,29,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 2C",431,"2C","01JAN1990","31DEC1990",47,4.4,6.4,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 2D",1546,"2D","01JAN1990","31DEC1990",42,5.4,46,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 2E",5303,"2E","01JAN1990","31DEC1990",30,6.5,49,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 2F",6033,"2F","01JAN1990","31DEC1990",37,11,15,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 3B",5699,"3B","01JAN1990","31DEC1990",38,3.7,36,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 3C",10523,"3C","01JAN1990","31DEC1990",46,5.3,38,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 3D",7649,"3D","01JAN1990","31DEC1990",42,5.2,60,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 3E",3694,"3E","01JAN1990","31DEC1990",51,3.7,70,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 3F",6838,"3F","01JAN1990","31DEC1990",46,4.4,39,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 3G",5773,"3G","01JAN1990","31DEC1990",60,6.0,69,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 4A",7008,"4A","01JAN1990","31DEC1990",59,3.4,47,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 4B",7743,"4B","01JAN1990","31DEC1990",74,5.5,70,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 4C",6864,"4C","01JAN1990","31DEC1990",63,5.6,59,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 4D",4993,"4D","01JAN1990","31DEC1990",67,5.5,56,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 5A",5928,"5A","01JAN1990","31DEC1990",60,3.7,52,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 5B",4167,"5B","01JAN1990","31DEC1990",68,3.9,72,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 5C",5765,"5C","01JAN1990","31DEC1990",69,6.3,53,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 5D",7017,"5D","01JAN1990","31DEC1990",62,5.5,23,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 5E",7635,"5E","01JAN1990","31DEC1990",61,8.8,44,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 6A",7137,"6A","01JAN1990","31DEC1990",55,7.4,46,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 6B",8752,"6B","01JAN1990","31DEC1990",48,10,47,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 6C",5003,"6C","01JAN1990","31DEC1990",45,5.4,43,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 6D",7123,"6D","01JAN1990","31DEC1990",52,13,34,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 6E",4699,"6E","01JAN1990","31DEC1990",56,7.5,15,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 7B",7226,"7B","01JAN1990","31DEC1990",69,6.2,49,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 7C",5633,"7C","01JAN1990","31DEC1990",65,5.1,44,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 7D",5139,"7D","01JAN1990","31DEC1990",64,9.1,46,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 7E",6634,"7E","01JAN1990","31DEC1990",70,5.2,38,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 7F",5429,"7F","01JAN1990","31DEC1990",54,6.0,24,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 8A",5783,"8A","01JAN1990","31DEC1990",60,9.8,31,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 8B",5150,"8B","01JAN1990","31DEC1990",52,15,14,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 8C",5017,"8C","01JAN1990","31DEC1990",54,14,22,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 8D",7219,"8D","01JAN1990","31DEC1990",38,10,12,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1990,"ANC 8E",6084,"8E","01JAN1990","31DEC1990",57,13,15,".",".","X","X","X","X","X","X","X","X","X","X","X","X",1
1995,"ANC 1A","X","1A","01JAN1995","31DEC1995","X","X","X","X","X",96000,137,72364,31,0.1,20,59,10.0,29,".",".",".",1
1996,"ANC 1A","X","1A","01JAN1996","31DEC1996","X","X","X","X","X",90000,142,65425,39,0.3,22,63,8.2,24,".",".",".",1
1997,"ANC 1A","X","1A","01JAN1997","31DEC1997","X","X","X","X","X",110000,145,63113,53,0.1,28,81,10,30,".",".",".",1
1998,"ANC 1A","X","1A","01JAN1998","31DEC1998","X","X","X","X","X",104500,214,78623,70,0.1,38,110,18,51,".",".",".",1
1999,"ANC 1A","X","1A","01JAN1999","31DEC1999","X","X","X","X","X",107750,238,84182,70,0.1,35,103,20,57,".",".",".",1
2000,"ANC 1A","X","1A","01JAN2000","31DEC2000","X","X","X","X","X",130000,171,83801,89,0.0,32,94,11,32,".",".",".",1
2001,"ANC 1A","X","1A","01JAN2001","31DEC2001","X","X","X","X","X",154500,183,90963,90,0.0,21,60,8.9,26,".",".",".",1
2002,"ANC 1A","X","1A","01JAN2002","31DEC2002","X","X","X","X","X",195000,169,108768,106,0.1,18,55,4.3,13,".",".",".",1
2003,"ANC 1A","X","1A","01JAN2003","31DEC2003","X","X","X","X","X",251500,172,108210,124,0.1,16,50,0.7,2.0,".",".",".",1
2004,"ANC 1A","X","1A","01JAN2004","31DEC2004","X","X","X","X","X",316000,234,110831,130,0.1,12,38,1.3,4.0,".",".",".",1
2005,"ANC 1A","X","1A","01JAN2005","31DEC2005","X","X","X","X","X",420000,186,110831,130,0.1,9.4,30,0.9,3.0,".",".",".",1
2006,"ANC 1A","X","1A","01JAN2006","31DEC2006","X","X","X","X","X",407000,106,110831,130,0.1,15,53,2.6,9.0,".",".",".",1
2007,"ANC 1A","X","1A","01JAN2007","31DEC2007","X","X","X","X","X",438000,87,110831,130,0.1,15,55,4.8,18,".",".",".",1
2008,"ANC 1A","X","1A","01JAN2008","31DEC2008","X","X","X","X","X",443875,50,110831,130,0.1,28,107,9.9,38,".",".",".",1
2009,"ANC 1A","X","1A","01JAN2009","31DEC2009","X","X","X","X","X",399955,61,110831,130,0.1,40,155,12,48,".",".",".",1
2010,"ANC 1A","X","1A","01JAN2010","31DEC2010","X","X","X","X","X",455000,69,110831,130,0.1,29,117,6.8,27,".",".",".",1
2011,"ANC 1A","X","1A","01JAN2011","31DEC2011","X","X","X","X","X",442000,103,110831,130,0.1,0.7,3.0,2.4,10,".",".",".",1
2012,"ANC 1A","X","1A","01JAN2012","31DEC2012","X","X","X","X","X",510500,96,110831,130,0.1,0.5,2.0,0.2,1.0,".",".",".",1
2013,"ANC 1A","X","1A","01JAN2013","31DEC2013","X","X","X","X","X",549000,117,110831,130,0.1,0.2,1.0,0.0,0.0,".",".",".",1
2014,"ANC 1A","X","1A","01JAN2014","31DEC2014","X","X","X","X","X",625000,88,110831,130,0.1,0.2,1.0,0.0,0.0,".",".",".",1
2015,"ANC 1A","X","1A","01JAN2015","31DEC2015","X","X","X","X","X",659000,94,110831,130,0.1,0.2,1.0,0.0,0.0,".",".",".",1
2016,"ANC 1A","X","1A","01JAN2016","31DEC2016","X","X","X","X","X",690000,91,110831,130,0.1,0.2,1.0,0.0,0.0,".",".",".",1
1995,"ANC 1B","X","1B","01JAN1995","31DEC1995","X","X","X","X","X",92240,88,80552,35,0.1,13,35,4.6,12,".",".",".",1
1996,"ANC 1B","X","1B","01JAN1996","31DEC1996","X","X","X","X","X",85000,100,68718,47,0.2,19,51,8.0,21,".",".",".",1
1997,"ANC 1B","X","1B","01JAN1997","31DEC1997","X","X","X","X","X",96125,95,72674,70,0.1,23,61,9.5,25,".",".",".",1
1998,"ANC 1B","X","1B","01JAN1998","31DEC1998","X","X","X","X","X",110000,187,83725,108,0.1,23,60,13,35,".",".",".",1
1999,"ANC 1B","X","1B","01JAN1999","31DEC1999","X","X","X","X","X",114000,203,82069,142,0.0,28,73,13,34,".",".",".",1
2000,"ANC 1B","X","1B","01JAN2000","31DEC2000","X","X","X","X","X",131500,183,90555,122,0.0,24,62,8.0,21,".",".",".",1
2001,"ANC 1B","X","1B","01JAN2001","31DEC2001","X","X","X","X","X",204900,249,96002,140,0.0,16,43,6.9,18,".",".",".",1
2002,"ANC 1B","X","1B","01JAN2002","31DEC2002","X","X","X","X","X",267000,199,105725,140,0.1,19,51,4.2,11,".",".",".",1
2003,"ANC 1B","X","1B","01JAN2003","31DEC2003","X","X","X","X","X",304950,202,110359,235,0.1,13,38,1.1,3.0,".",".",".",1
2004,"ANC 1B","X","1B","01JAN2004","31DEC2004","X","X","X","X","X",375000,179,112214,230,0.0,12,36,1.3,4.0,".",".",".",1
2005,"ANC 1B","X","1B","01JAN2005","31DEC2005","X","X","X","X","X",465000,151,112214,230,0.0,9.0,30,1.8,6.0,".",".",".",1
2006,"ANC 1B","X","1B","01JAN2006","31DEC2006","X","X","X","X","X",577500,96,112214,230,0.0,10,39,0.5,2.0,".",".",".",1
2007,"ANC 1B","X","1B","01JAN2007","31DEC2007","X","X","X","X","X",545000,84,112214,230,0.0,16,64,5.5,22,".",".",".",1
2008,"ANC 1B","X","1B","01JAN2008","31DEC2008","X","X","X","X","X",587000,67,112214,230,0.0,19,83,5.4,24,".",".",".",1
2009,"ANC 1B","X","1B","01JAN2009","31DEC2009","X","X","X","X","X",530000,65,112214,230,0.0,30,136,6.2,28,".",".",".",1
2010,"ANC 1B","X","1B","01JAN2010","31DEC2010","X","X","X","X","X",495000,84,112214,230,0.0,20,94,5.6,26,".",".",".",1
2011,"ANC 1B","X","1B","01JAN2011","31DEC2011","X","X","X","X","X",558000,85,112214,230,0.0,0.4,2.0,1.1,5.0,".",".",".",1
2012,"ANC 1B","X","1B","01JAN2012","31DEC2012","X","X","X","X","X",587450,102,112214,230,0.0,0.6,3.0,0.2,1.0,".",".",".",1
2013,"ANC 1B","X","1B","01JAN2013","31DEC2013","X","X","X","X","X",645000,89,112214,230,0.0,0.2,1.0,0.2,1.0,".",".",".",1
2014,"ANC 1B","X","1B","01JAN2014","31DEC2014","X","X","X","X","X",652500,70,112214,230,0.0,0.2,1.0,0.2,1.0,".",".",".",1
2015,"ANC 1B","X","1B","01JAN2015","31DEC2015","X","X","X","X","X",752500,74,112214,230,0.0,0.2,1.0,0.2,1.0,".",".",".",1
2016,"ANC 1B","X","1B","01JAN2016","31DEC2016","X","X","X","X","X",749900,77,112214,230,0.0,0.2,1.0,0.2,1.0,".",".",".",1
1995,"ANC 1C","X","1C","01JAN1995","31DEC1995","X","X","X","X","X",203750,42,95713,72,0.0,3.9,12,0.3,1.0,".",".",".",1
1996,"ANC 1C","X","1C","01JAN1996","31DEC1996","X","X","X","X","X",214250,34,93580,123,0.0,5.6,17,0.0,0.0,".",".",".",1
1997,"ANC 1C","X","1C","01JAN1997","31DEC1997","X","X","X","X","X",226000,35,91005,143,0.0,4.2,13,0.0,0.0,".",".",".",1
1998,"ANC 1C","X","1C","01JAN1998","31DEC1998","X","X","X","X","X",295000,49,98207,126,0.0,5.9,18,1.0,3.0,".",".",".",1
1999,"ANC 1C","X","1C","01JAN1999","31DEC1999","X","X","X","X","X",289000,49,108682,138,0.0,6.2,19,0.7,2.0,".",".",".",1
2000,"ANC 1C","X","1C","01JAN2000","31DEC2000","X","X","X","X","X",337500,36,114219,164,0.0,5.2,16,0.3,1.0,".",".",".",1
2001,"ANC 1C","X","1C","01JAN2001","31DEC2001","X","X","X","X","X",377500,40,109519,151,0.0,5.9,18,0.0,0.0,".",".",".",1
2002,"ANC 1C","X","1C","01JAN2002","31DEC2002","X","X","X","X","X",520000,40,114915,153,0.0,4.5,14,0.0,0.0,".",".",".",1
2003,"ANC 1C","X","1C","01JAN2003","31DEC2003","X","X","X","X","X",509000,27,123207,184,0.0,4.3,14,0.3,1.0,".",".",".",1
2004,"ANC 1C","X","1C","01JAN2004","31DEC2004","X","X","X","X","X",687500,40,123153,142,0.0,2.7,9.0,0.0,0.0,".",".",".",1
2005,"ANC 1C","X","1C","01JAN2005","31DEC2005","X","X","X","X","X",699000,29,123153,142,0.0,1.5,5.0,0.6,2.0,".",".",".",1
2006,"ANC 1C","X","1C","01JAN2006","31DEC2006","X","X","X","X","X",664725,27,123153,142,0.0,2.5,9.0,0.3,1.0,".",".",".",1
2007,"ANC 1C","X","1C","01JAN2007","31DEC2007","X","X","X","X","X",716500,29,123153,142,0.0,4.8,17,1.1,4.0,".",".",".",1
2008,"ANC 1C","X","1C","01JAN2008","31DEC2008","X","X","X","X","X",645000,17,123153,142,0.0,6.1,22,1.4,5.0,".",".",".",1
2009,"ANC 1C","X","1C","01JAN2009","31DEC2009","X","X","X","X","X",785800,16,123153,142,0.0,9.7,35,3.3,12,".",".",".",1
2010,"ANC 1C","X","1C","01JAN2010","31DEC2010","X","X","X","X","X",727500,14,123153,142,0.0,8.7,32,2.2,8.0,".",".",".",1
2011,"ANC 1C","X","1C","01JAN2011","31DEC2011","X","X","X","X","X",713250,20,123153,142,0.0,0.5,2.0,0.5,2.0,".",".",".",1
2012,"ANC 1C","X","1C","01JAN2012","31DEC2012","X","X","X","X","X",755000,17,123153,142,0.0,0.0,0.0,0.3,1.0,".",".",".",1
2013,"ANC 1C","X","1C","01JAN2013","31DEC2013","X","X","X","X","X",932500,18,123153,142,0.0,0.0,0.0,0.0,0.0,".",".",".",1
